Date,CBA.AX,WOW.AX,BHP.AX,CSL.AX
2023-05-05,86.75408935546875,35.43519973754883,38.21251678466797,285.4197082519531
2023-05-08,87.64752197265625,35.03623580932617,38.793724060058594,285.6282958984375
2023-05-09,87.8460693359375,34.95462417602539,38.57685470581055,284.2535705566406
2023-05-10,88.30632019042969,34.98183059692383,38.55950164794922,287.4580993652344
2023-05-11,88.75756072998047,34.97276306152344,38.16914367675781,286.3204040527344
2023-05-12,89.30805969238281,35.05436706542969,37.718048095703125,290.4539794921875
2023-05-15,88.89292907714844,35.20851516723633,38.03901290893555,291.8287048339844
2023-05-16,88.07168579101562,34.700740814208984,38.2385368347168,288.4061584472656
2023-05-17,87.66557312011719,34.564727783203125,37.926246643066406,288.4251403808594
2023-05-18,88.44168853759766,34.54659652709961,38.377342224121094,287.09783935546875
2023-05-19,90.0661392211914,34.68260192871094,38.30793380737305,288.6431579589844
2023-05-22,89.25392150878906,34.61006546020508,38.342628479003906,291.288330078125
2023-05-23,89.74124145507812,34.401519775390625,37.995643615722656,293.1466064453125
2023-05-24,90.18345642089844,34.582862854003906,37.14551544189453,289.75244140625
2023-05-25,88.18899536132812,34.619140625,36.564300537109375,290.3971252441406
2023-05-26,88.58609008789062,34.43778610229492,37.08478546142578,288.38720703125
2023-05-29,89.85856628417969,34.646331787109375,37.61395263671875,292.1131591796875
2023-05-30,89.50659942626953,34.691673278808594,37.726722717285156,292.2363586425781
2023-05-31,87.3406753540039,34.03882598876953,36.45153045654297,290.4824523925781
2023-06-01,87.35873413085938,34.53752899169922,36.49489974975586,294.1799621582031
2023-06-02,87.45800018310547,34.04789352416992,37.51852798461914,292.0088806152344
2023-06-05,87.9904556274414,34.38338088989258,38.16914367675781,294.59710693359375
2023-06-06,87.14213562011719,33.957218170166016,37.8221435546875,291.743408203125
2023-06-07,86.35699462890625,33.91188049316406,37.83949279785156,292.8241882324219
2023-06-08,86.53748321533203,34.03882598876953,38.28190994262695,289.8756408691406
2023-06-09,86.45626831054688,34.06602478027344,38.793724060058594,289.44903564453125
2023-06-13,87.10602569580078,34.5919303894043,38.420711517333984,292.5018615722656
2023-06-14,87.87313842773438,34.791412353515625,39.81735610961914,272.3362121582031
2023-06-15,88.43267059326172,34.90022277832031,40.120967864990234,264.9885559082031
2023-06-16,89.66001892089844,35.018096923828125,40.26844024658203,263.4337158203125
2023-06-19,90.7068862915039,35.852294921875,39.9908447265625,269.67205810546875
2023-06-20,91.70862579345703,36.2059211730957,40.528682708740234,268.7808837890625
2023-06-21,91.76276397705078,36.52328109741211,40.09495162963867,268.8946228027344
2023-06-22,90.31883239746094,36.11524963378906,39.14071273803711,267.3492736816406
2023-06-23,88.9019546508789,36.14244842529297,38.68962478637695,267.3587646484375
2023-06-26,88.37852478027344,35.852294921875,38.55950164794922,265.4626159667969
2023-06-27,88.82975769042969,36.02457046508789,39.13204574584961,264.5619201660156
2023-06-28,89.83149719238281,36.133384704589844,39.400962829589844,263.8982849121094
2023-06-29,90.30979919433594,36.14244842529297,38.99324417114258,263.8508605957031
2023-06-30,90.49028015136719,36.02457046508789,39.02794647216797,262.9786376953125
2023-07-03,91.09494018554688,36.151512145996094,39.26216506958008,261.90728759765625
2023-07-04,92.30424499511719,36.160579681396484,39.21011734008789,262.19171142578125
2023-07-05,91.85301971435547,36.03364181518555,39.036617279052734,259.9542541503906
2023-07-06,90.63468170166016,35.65281295776367,38.14311599731445,258.3424987792969
2023-07-07,89.10049438476562,35.235713958740234,37.47515869140625,253.04273986816406
2023-07-10,88.91097259521484,34.83675003051758,37.05876541137695,250.40707397460938
2023-07-11,89.9036865234375,34.98183059692383,37.58792495727539,251.25088500976562
2023-07-12,89.47953796386719,34.96369552612305,38.22986602783203,249.2124786376953
2023-07-13,90.80615997314453,35.471466064453125,38.80240249633789,250.7388916015625
2023-07-14,91.4468994140625,35.32638168334961,39.487709045410156,247.43011474609375
2023-07-17,91.93424987792969,35.398921966552734,39.26216506958008,245.3822479248047
2023-07-18,92.56597137451172,35.06342697143555,38.88047409057617,250.8336944580078
2023-07-19,94.4430923461914,34.90928649902344,38.750343322753906,251.73439025878906
2023-07-20,94.98458099365234,34.84581756591797,38.706974029541016,251.5258026123047
2023-07-21,94.35283660888672,35.31732177734375,39.05397033691406,253.23236083984375
2023-07-24,94.24454498291016,35.20851516723633,38.464080810546875,252.44544982910156
2023-07-25,94.03697204589844,35.04530334472656,39.74795150756836,251.6016845703125
2023-07-26,94.75896453857422,35.163177490234375,40.667484283447266,249.2124786376953
2023-07-27,96.13972473144531,35.571205139160156,40.06024932861328,253.8012237548828
2023-07-28,95.21018981933594,35.48052978515625,39.73059844970703,252.9100341796875
2023-07-31,95.39970397949219,35.018096923828125,39.912776947021484,254.57864379882812
2023-08-01,95.52605438232422,35.44426345825195,40.225067138671875,255.33712768554688
2023-08-02,93.3691635131836,35.15410232543945,39.77397155761719,254.1709747314453
2023-08-03,92.46669006347656,35.12690353393555,39.305538177490234,253.13754272460938
2023-08-04,91.93424987792969,35.12690353393555,39.73059844970703,251.3741455078125
2023-08-07,91.91618347167969,34.87302017211914,39.53107833862305,248.548828125
2023-08-08,92.2410659790039,34.809547424316406,39.314208984375,251.12762451171875
2023-08-09,94.62358856201172,34.82768249511719,39.470359802246094,249.00392150878906
2023-08-10,94.28064727783203,34.73700714111328,39.713253021240234,250.8716583251953
2023-08-11,94.21747589111328,34.76421356201172,39.66987609863281,252.2653045654297
2023-08-14,93.58575439453125,34.73700714111328,38.81974792480469,249.34521484375
2023-08-15,93.4142837524414,34.863948822021484,38.706974029541016,258.6363830566406
2023-08-16,92.19474792480469,34.75514602661133,37.39707946777344,257.4892272949219
2023-08-17,92.0654067993164,34.15669631958008,37.39707946777344,255.60256958007812
2023-08-18,91.51107788085938,34.06602478027344,37.90022277832031,256.522216796875
2023-08-21,90.95674133300781,33.866546630859375,37.752750396728516,253.0048065185547
2023-08-22,91.15998840332031,32.84193420410156,37.48382568359375,250.43553161621094
2023-08-23,91.88062286376953,33.99348831176758,38.195159912109375,249.5348663330078
2023-08-24,92.95234680175781,33.60359191894531,37.978294372558594,250.151123046875
2023-08-25,91.99149322509766,33.92094802856445,37.319007873535156,249.74342346191406
2023-08-28,93.1093978881836,34.319908142089844,37.778770446777344,254.0382537841797
2023-08-29,93.34036254882812,34.5919303894043,38.24721145629883,253.30821228027344
2023-08-30,94.08870697021484,35.29011535644531,38.80240249633789,257.79266357421875
2023-08-31,94.40284729003906,35.096824645996094,38.90650177001953,259.32855224609375
2023-09-01,93.63601684570312,35.07841491699219,38.81107711791992,255.11900329589844
2023-09-04,94.24578094482422,34.921939849853516,39.843379974365234,254.49330139160156
2023-09-05,94.4397964477539,35.041595458984375,39.9908447265625,256.7781677246094
2023-09-06,93.7838363647461,35.06000518798828,39.9908447265625,257.1195068359375
2023-09-07,93.22026062011719,34.875911712646484,38.97492218017578,254.2752685546875
2023-09-08,93.1371078491211,34.74705123901367,38.511253356933594,256.78765869140625
2023-09-11,94.27349090576172,35.0692138671875,38.93033981323242,256.5276794433594
2023-09-12,94.33816528320312,35.188865661621094,39.402923583984375,258.2469482421875
2023-09-13,93.95936584472656,34.83909606933594,39.05517578125,257.13897705078125
2023-09-14,94.35665130615234,34.636600494384766,39.358341217041016,254.961181640625
2023-09-15,95.3082504272461,34.903526306152344,40.73151779174805,255.658447265625
2023-09-18,94.81858825683594,34.78387451171875,40.8028450012207,253.75770568847656
2023-09-19,94.35665130615234,34.60898208618164,40.2143440246582,251.78050231933594
2023-09-20,94.08870697021484,34.81148147583008,39.804176330566406,250.85401916503906
2023-09-21,92.46268463134766,34.4064826965332,39.32267379760742,244.8555908203125
2023-09-22,92.44420623779297,34.222389221191406,39.53667449951172,240.84390258789062
2023-09-25,92.27788543701172,34.66421127319336,39.36725616455078,241.65579223632812
2023-09-26,92.46268463134766,34.58136749267578,38.609336853027344,244.13922119140625
2023-09-27,92.87841796875,34.59978103637695,38.77875518798828,240.73883056640625
2023-09-28,92.34256744384766,34.305233001708984,38.99275588989258,240.73883056640625
2023-09-29,92.36104583740234,34.35124969482422,39.45642852783203,239.55445861816406
2023-10-02,92.25018310546875,33.93705368041992,39.76850891113281,235.31350708007812
2023-10-03,92.10236358642578,33.95546340942383,39.09083938598633,237.55816650390625
2023-10-04,90.62413787841797,34.019893646240234,38.98384475708008,237.54861450195312
2023-10-05,91.44640350341797,34.535343170166016,38.725257873535156,238.2745361328125
2023-10-06,92.42572021484375,34.64580154418945,39.20676040649414,238.98133850097656
2023-10-09,92.41647338867188,34.43409729003906,39.260257720947266,242.08560180664062
2023-10-10,93.03549194335938,34.93114471435547,39.36725616455078,243.6329803466797
2023-10-11,92.98004913330078,34.903526306152344,39.884429931640625,242.8688507080078
2023-10-12,93.86697387695312,34.77466583251953,39.982513427734375,227.5576171875
2023-10-13,93.28494262695312,34.55375671386719,40.13409423828125,230.56637573242188
2023-10-16,93.00776672363281,34.4985237121582,40.285682678222656,229.14317321777344
2023-10-17,93.49742889404297,34.48012161254883,40.633426666259766,225.8001251220703
2023-10-18,93.70068359375,34.305233001708984,40.909847259521484,228.23577880859375
2023-10-19,92.18550872802734,33.86341857910156,40.330265045166016,225.2938690185547
2023-10-20,91.2339096069336,33.64250946044922,39.61692428588867,222.63853454589844
2023-10-23,90.37468719482422,33.88182830810547,38.662841796875,226.18218994140625
2023-10-24,90.60565948486328,33.458412170410156,38.867923736572266,226.6120147705078
2023-10-25,89.94046783447266,32.795692443847656,39.875511169433594,225.46580505371094
2023-10-26,89.61709594726562,32.38148880004883,40.06276321411133,223.83250427246094
2023-10-27,90.35620880126953,32.611602783203125,40.17868423461914,223.59371948242188
2023-10-30,88.89647674560547,32.13296890258789,40.2232666015625,220.3079376220703
2023-10-31,89.21058654785156,32.418312072753906,39.67934799194336,221.9317169189453
2023-11-01,89.49700164794922,32.225013732910156,40.29459762573242,224.44378662109375
2023-11-02,90.93826293945312,32.3078498840332,40.464012145996094,227.42388916015625
2023-11-03,92.3240966796875,32.6760368347168,40.571014404296875,233.05935668945312
2023-11-06,92.77678680419922,32.43671798706055,40.51751708984375,237.09011840820312
2023-11-07,92.39800262451172,32.418312072753906,40.62451934814453,236.99461364746094
2023-11-08,93.02625274658203,32.6300163269043,39.85768127441406,236.73672485351562
2023-11-09,94.33816528320312,32.6300163269043,40.080596923828125,240.9871826171875
2023-11-10,93.60829162597656,32.6760368347168,40.365928649902344,240.83436584472656
2023-11-13,93.59906005859375,32.73126220703125,40.48184585571289,240.70062255859375
2023-11-14,94.49522399902344,32.869327545166016,41.03468322753906,242.27664184570312
2023-11-15,94.3751220703125,32.81410598754883,41.76585006713867,248.8672637939453
2023-11-16,94.50446319580078,32.90614318847656,41.51618576049805,246.6321563720703
2023-11-17,94.67076873779297,32.510353088378906,41.560768127441406,247.01425170898438
2023-11-20,95.31748962402344,32.12376022338867,41.67668914794922,246.0686492919922
2023-11-21,95.8071517944336,31.755582809448242,42.26519012451172,245.28541564941406
2023-11-22,95.8995361328125,31.709562301635742,42.65752410888672,247.61598205566406
2023-11-23,95.12347412109375,31.543882369995117,42.042274475097656,246.37429809570312
2023-11-24,95.79791259765625,31.764787673950195,42.095767974853516,246.517578125
2023-11-27,94.80011749267578,31.479446411132812,41.48052215576172,244.78872680664062
2023-11-28,95.47454071044922,31.746383666992188,41.4002685546875,245.36183166503906
2023-11-29,95.46531677246094,31.55307960510254,41.18627166748047,250.4432830810547
2023-11-30,96.694091796875,32.12376022338867,41.28435134887695,250.47193908691406
2023-12-01,96.25985717773438,31.81081199645996,41.32001876831055,251.07366943359375
2023-12-04,97.11906433105469,32.07774353027344,42.033355712890625,252.324951171875
2023-12-05,96.74027252197266,32.225013732910156,41.48052215576172,251.32200622558594
2023-12-06,98.2462158203125,32.8325080871582,42.11360549926758,255.47695922851562
2023-12-07,98.18152618408203,32.998191833496094,42.283023834228516,254.54092407226562
2023-12-08,98.33860778808594,32.924556732177734,42.568355560302734,254.95167541503906
2023-12-11,98.80054473876953,33.182281494140625,42.39002227783203,255.7444305419922
2023-12-12,99.23477935791016,33.7897834777832,42.40785598754883,257.4159851074219
2023-12-13,99.91844940185547,33.55046463012695,42.68427658081055,260.1286315917969
2023-12-14,101.18416595458984,33.706939697265625,43.023109436035156,264.3504333496094
2023-12-15,101.69230651855469,33.74375915527344,44.05744552612305,266.24163818359375
2023-12-18,101.62763977050781,33.50444412231445,43.99502944946289,266.9866638183594
2023-12-19,102.18197631835938,33.605690002441406,44.24469757080078,268.48626708984375
2023-12-20,102.52381896972656,33.87261962890625,44.40519714355469,271.31353759765625
2023-12-21,102.14501190185547,33.752960205078125,44.35169982910156,269.84259033203125
2023-12-22,102.08958435058594,33.64250946044922,44.34278106689453,269.4987487792969
2023-12-27,102.7270736694336,33.93705368041992,44.815364837646484,272.841796875
2023-12-28,103.74333953857422,34.231597900390625,45.22554016113281,273.7969665527344
2023-12-29,103.2906494140625,34.24080276489258,44.949119567871094,273.7969665527344
2024-01-02,104.96288299560547,34.52614212036133,45.06503677368164,275.37298583984375
2024-01-03,103.59552001953125,34.47092056274414,44.378448486328125,272.0394592285156
2024-01-04,103.00424194335938,34.12114334106445,44.20903396606445,273.8733825683594
2024-01-05,104.39006042480469,34.038299560546875,43.7542839050293,275.0291442871094
2024-01-08,103.45693969726562,33.798988342285156,43.388694763183594,273.9402160644531
2024-01-09,104.41777801513672,34.13955307006836,43.66510772705078,277.09228515625
2024-01-10,103.51238250732422,33.86341857910156,42.675357818603516,278.7733459472656
2024-01-11,104.9536361694336,33.84501266479492,42.630775451660156,278.3149108886719
2024-01-12,104.98135375976562,33.33876419067383,42.54160690307617,277.3787841796875
2024-01-15,105.07374572753906,33.393985748291016,42.149269104003906,276.0416259765625
2024-01-16,104.39930725097656,32.823307037353516,41.462684631347656,271.9248352050781
2024-01-17,103.78030395507812,32.80489730834961,41.52510452270508,273.09014892578125
2024-01-18,103.91888427734375,32.70364761352539,40.77609634399414,270.129150390625
2024-01-19,104.65799713134766,32.8325080871582,40.77609634399414,276.0416259765625
2024-01-22,106.06230163574219,33.27432632446289,40.883094787597656,277.493408203125
2024-01-23,106.85684967041016,33.52285385131836,41.28435134887695,280.1870422363281
2024-01-24,105.96990966796875,33.3111457824707,41.78369140625,278.333984375
2024-01-25,106.11773681640625,33.320350646972656,42.39002227783203,279.86224365234375
2024-01-29,107.09705352783203,33.3111457824707,41.792606353759766,280.1106262207031
